"","UniqueCarrier","FlightNum"
"1598","WN",1647
"1599","WN",609
"1600","WN",816
"1601","WN",1250
"1602","WN",1352
"1603","WN",1757
"1604","WN",3927
"1605","WN",217
"1606","WN",621
"1607","WN",809
"1608","WN",1357
"1609","WN",1412
"1610","WN",1741
"1611","WN",2011
"1612","WN",2039
"1613","WN",2351
"1614","WN",3241
"1615","WN",3583
"1616","WN",272
"1617","WN",438
"1618","WN",290
"1619","WN",1075
"1620","WN",1462
"1621","WN",2735
"1622","WN",31
"1623","WN",201
"1624","WN",448
"1625","WN",1365
"1626","WN",1946
"1627","WN",2096
"1628","WN",2126
"1629","WN",245
"1630","WN",522
"1631","WN",793
"1632","WN",1159
"1633","WN",1387
"1634","WN",2386
"1635","WN",2447
"1636","WN",3333
"1637","WN",3415
"1638","WN",1148
"1639","WN",1317
"1640","WN",2177
"1641","WN",3065
"1642","WN",15
"1643","WN",29
"1644","WN",45
"1645","WN",3497
"1646","WN",709
"1647","WN",1304
"1648","WN",1465
"1649","WN",1931
"1650","WN",679
"1651","WN",3166
"1652","WN",3399
"1653","WN",224
"1654","WN",255
"1655","WN",1670
"1656","WN",2116
"1657","WN",2891
"1658","WN",3056
"1659","WN",3407
"1660","WN",1924
"1661","WN",3942
"1662","WN",39
"1663","WN",880
"1664","WN",1665
"1665","WN",1680
"1666","WN",3404
"1667","WN",283
"1668","WN",1082
"1669","WN",1094
"1670","WN",2361
"1671","WN",1
"1672","WN",9
"1673","WN",21
"1674","WN",35
"1675","WN",43
"1676","WN",53
"1677","WN",2
"1678","WN",4
"1679","WN",6
"1680","WN",8
"1681","WN",10
"1682","WN",12
"1683","WN",16
"1684","WN",18
"1685","WN",20
"1686","WN",24
"1687","WN",26
"1688","WN",28
"1689","WN",30
"1690","WN",32
"1691","WN",34
"1692","WN",36
"1693","WN",38
"1694","WN",40
"1695","WN",42
"1696","WN",44
"1697","WN",46
"1698","WN",48
"1699","WN",50
"1700","WN",52
"1701","WN",54
"1702","WN",56
"1703","WN",60
"1704","WN",62
"1705","WN",64
"1706","WN",1636
"1707","WN",1027
"1708","WN",2202
"1709","WN",2438
"1710","WN",103
"1711","WN",1114
"1712","WN",1526
"1713","WN",3
"1714","WN",41
"1715","WN",5
"1716","WN",11
"1717","WN",19
"1718","WN",27
"1719","WN",33
"1720","WN",37
"1721","WN",47
"1722","WN",55
"1723","WN",1628
"1724","WN",513
"1725","WN",2904
"1726","WN",3679
"1727","WN",3757
"1728","WN",23
"1729","WN",259
"1730","WN",1126
"1731","WN",1749
"1732","WN",3318
"1733","WN",973
"1734","WN",2798
"1735","WN",2985
"1736","WN",3761
"1737","WN",1561
"1738","WN",698
"1739","WN",1235
"1740","WN",7
"1741","WN",25
"1742","WN",51
"1743","WN",1635
"1744","WN",1647
"1745","WN",609
"1746","WN",816
"1747","WN",1250
"1748","WN",1352
"1749","WN",1757
"1750","WN",3927
"1751","WN",217
"1752","WN",621
"1753","WN",809
"1754","WN",1357
"1755","WN",1412
"1756","WN",1741
"1757","WN",2011
"1758","WN",2039
"1759","WN",2351
"1760","WN",3241
"1761","WN",3583
"1762","WN",272
"1763","WN",438
"1764","WN",290
"1765","WN",1075
"1766","WN",1462
"1767","WN",2735
"1768","WN",31
"1769","WN",201
"1770","WN",448
"1771","WN",1365
"1772","WN",1946
"1773","WN",2096
"1774","WN",2126
"1775","WN",245
"1776","WN",522
"1777","WN",793
"1778","WN",1159
"1779","WN",1387
"1780","WN",2386
"1781","WN",2447
"1782","WN",3333
"1783","WN",3415
"1784","WN",1148
"1785","WN",1317
"1786","WN",2177
"1787","WN",3065
"1788","WN",15
"1789","WN",29
"1790","WN",45
"1791","WN",3497
"1792","WN",709
"1793","WN",1304
"1794","WN",1465
"1795","WN",1931
"1796","WN",679
"1797","WN",3166
"1798","WN",3399
"1799","WN",224
"1800","WN",255
"1801","WN",1670
"1802","WN",2116
"1803","WN",2891
"1804","WN",3056
"1805","WN",3407
"1806","WN",1924
"1807","WN",3942
"1808","WN",39
"1809","WN",880
"1810","WN",1665
"1811","WN",1680
"1812","WN",3404
"1813","WN",283
"1814","WN",1082
"1815","WN",1094
"1816","WN",2361
"1817","WN",1
"1818","WN",9
"1819","WN",21
"1820","WN",35
"1821","WN",43
"1822","WN",53
"1823","WN",2
"1824","WN",4
"1825","WN",6
"1826","WN",8
"1827","WN",10
"1828","WN",12
"1829","WN",16
"1830","WN",18
"1831","WN",20
"1832","WN",24
"1833","WN",26
"1834","WN",28
"1835","WN",30
"1836","WN",32
"1837","WN",34
"1838","WN",36
"1839","WN",38
"1840","WN",40
"1841","WN",42
"1842","WN",44
"1843","WN",46
"1844","WN",48
"1845","WN",50
"1846","WN",52
"1847","WN",54
"1848","WN",56
"1849","WN",60
"1850","WN",62
"1851","WN",64
"1852","WN",1636
"1853","WN",1027
"1854","WN",2202
"1855","WN",2438
"1856","WN",103
"1857","WN",1114
"1858","WN",1526
"1859","WN",3
"1860","WN",41
"1861","WN",5
"1862","WN",11
"1863","WN",19
"1864","WN",27
"1865","WN",33
"1866","WN",37
"1867","WN",47
"1868","WN",55
"1869","WN",1628
"1870","WN",513
"1871","WN",2904
"1872","WN",3679
"1873","WN",3757
"1874","WN",23
"1875","WN",259
"1876","WN",1126
"1877","WN",1749
"1878","WN",3318
"1879","WN",973
"1880","WN",2798
"1881","WN",2985
"1882","WN",3761
"1883","WN",1561
"1884","WN",698
"1885","WN",1235
"1886","WN",7
"1887","WN",25
"1888","WN",51
"1889","WN",1635
"1890","WN",1647
"1891","WN",609
"1892","WN",816
"1893","WN",1250
"1894","WN",1352
"1895","WN",1757
"1896","WN",3927
"1897","WN",217
"1898","WN",621
"1899","WN",809
"1900","WN",1357
"1901","WN",1412
"1902","WN",1741
"1903","WN",2011
"1904","WN",2039
"1905","WN",2351
"1906","WN",3241
"1907","WN",3583
"1908","WN",272
"1909","WN",438
"1910","WN",290
"1911","WN",1075
"1912","WN",1462
"1913","WN",2735
"1914","WN",31
"1915","WN",201
"1916","WN",448
"1917","WN",1365
"1918","WN",1946
"1919","WN",2096
"1920","WN",2126
"1921","WN",245
"1922","WN",522
"1923","WN",793
"1924","WN",1159
"1925","WN",1387
"1926","WN",2386
"1927","WN",2447
"1928","WN",3333
"1929","WN",3415
"1930","WN",1148
"1931","WN",1317
"1932","WN",2177
"1933","WN",3065
"1934","WN",15
"1935","WN",29
"1936","WN",45
"1937","WN",3497
"1938","WN",709
"1939","WN",1304
"1940","WN",1465
"1941","WN",1931
"1942","WN",679
"1943","WN",3166
"1944","WN",3399
"1945","WN",224
"1946","WN",255
"1947","WN",1670
"1948","WN",2116
"1949","WN",2891
"1950","WN",3056
"1951","WN",3407
"1952","WN",1924
"1953","WN",3942
"1954","WN",39
"1955","WN",880
"1956","WN",1665
"1957","WN",1680
"1958","WN",3404
"1959","WN",283
"1960","WN",1082
"1961","WN",1094
"1962","WN",2361
"1963","WN",1
"1964","WN",9
"1965","WN",21
"1966","WN",35
"1967","WN",43
"1968","WN",53
"1969","WN",2
"1970","WN",4
"1971","WN",6
"1972","WN",8
"1973","WN",10
"1974","WN",12
"1975","WN",16
"1976","WN",18
"1977","WN",20
"1978","WN",24
"1979","WN",26
"1980","WN",28
"1981","WN",30
"1982","WN",32
"1983","WN",34
"1984","WN",36
"1985","WN",38
"1986","WN",40
"1987","WN",42
"1988","WN",44
"1989","WN",46
"1990","WN",48
"1991","WN",50
"1992","WN",52
"1993","WN",54
"1994","WN",56
"1995","WN",60
"1996","WN",62
"1997","WN",64
"1998","WN",1636
"1999","WN",1027
"2000","WN",2202
"2001","WN",2438
"2002","WN",103
"2003","WN",1114
"2004","WN",1526
"2005","WN",3
"2006","WN",41
"2007","WN",5
"2008","WN",11
"2009","WN",19
"2010","WN",27
"2011","WN",33
"2012","WN",37
"2013","WN",47
"2014","WN",55
"2015","WN",1628
"2016","WN",513
"2017","WN",2904
"2018","WN",3679
"2019","WN",3757
"2020","WN",23
"2021","WN",259
"2022","WN",1126
"2023","WN",1749
"2024","WN",3318
"2025","WN",973
"2026","WN",2798
"2027","WN",2985
"2028","WN",3761
"2029","WN",1561
"2030","WN",698
"2031","WN",1235
"2032","WN",7
"2033","WN",25
"2034","WN",51
"2035","WN",1635
"2036","WN",1647
"2037","WN",609
"2038","WN",816
"2039","WN",1250
"2040","WN",1352
"2041","WN",1757
"2042","WN",3927
"2043","WN",217
"2044","WN",621
"2045","WN",809
"2046","WN",1357
"2047","WN",1412
"2048","WN",1741
"2049","WN",2011
"2050","WN",2039
"2051","WN",2351
"2052","WN",3241
"2053","WN",3583
"2054","WN",272
"2055","WN",438
"2056","WN",290
"2057","WN",1075
"2058","WN",1462
"2059","WN",2735
"2060","WN",31
"2061","WN",201
"2062","WN",448
"2063","WN",1365
"2064","WN",1946
"2065","WN",2096
"2066","WN",2126
"2067","WN",245
"2068","WN",522
"2069","WN",793
"2070","WN",1159
"2071","WN",1387
"2072","WN",2386
"2073","WN",2447
"2074","WN",3333
"2075","WN",3415
"2076","WN",1148
"2077","WN",1317
"2078","WN",2177
"2079","WN",3065
"2080","WN",15
"2081","WN",29
"2082","WN",45
"2083","WN",3497
"2084","WN",709
"2085","WN",1304
"2086","WN",1465
"2087","WN",1931
"2088","WN",3166
"2089","WN",3399
"2090","WN",400
"2091","WN",2286
"2092","WN",2891
"2093","WN",3056
"2094","WN",3407
"2095","WN",1001
"2096","WN",1924
"2097","WN",260
"2098","WN",779
"2099","WN",1371
"2100","WN",1082
"2101","WN",1094
"2102","WN",1
"2103","WN",21
"2104","WN",1528
"2105","WN",1552
"2106","WN",12
"2107","WN",20
"2108","WN",24
"2109","WN",42
"2110","WN",46
"2111","WN",48
"2112","WN",52
"2113","WN",56
"2114","WN",79
"2115","WN",161
"2116","WN",403
"2117","WN",453
"2118","WN",508
"2119","WN",662
"2120","WN",2202
"2121","WN",2709
"2122","WN",103
"2123","WN",1114
"2124","WN",2225
"2125","WN",5
"2126","WN",37
"2127","WN",243
"2128","WN",251
"2129","WN",310
"2130","WN",240
"2131","WN",2904
"2132","WN",405
"2133","WN",423
"2134","WN",1126
"2135","WN",1749
"2136","WN",3318
"2137","WN",771
"2138","WN",2985
"2139","WN",3761
"2140","WN",1561
"2141","WN",763
"2142","WN",22
"2143","WN",25
"2144","WN",416
"2145","WN",410
"2146","WN",745
"2147","WN",770
"2148","WN",838
"2149","WN",930
"2150","WN",1250
"2151","WN",119
"2152","WN",326
"2153","WN",867
"2154","WN",1741
"2155","WN",2039
"2156","WN",2120
"2157","WN",2351
"2158","WN",272
"2159","WN",1075
"2160","WN",1462
"2161","WN",677
"2162","WN",257
"2163","WN",398
"2164","WN",1365
"2165","WN",1946
"2166","WN",245
"2167","WN",332
"2168","WN",752
"2169","WN",1159
"2170","WN",899
"2171","WN",2177
"2172","WN",3065
"2173","WN",15
"2174","WN",29
"2175","WN",1267
"2176","WN",1465
"2177","WN",679
"2178","WN",3166
"2179","WN",3399
"2180","WN",224
"2181","WN",1670
"2182","WN",2116
"2183","WN",2891
"2184","WN",3056
"2185","WN",3407
"2186","WN",3942
"2187","WN",39
"2188","WN",880
"2189","WN",1665
"2190","WN",1680
"2191","WN",3404
"2192","WN",283
"2193","WN",1082
"2194","WN",1094
"2195","WN",2361
"2196","WN",35
"2197","WN",43
"2198","WN",53
"2199","WN",99
"2200","WN",12
"2201","WN",16
"2202","WN",20
"2203","WN",24
"2204","WN",26
"2205","WN",28
"2206","WN",30
"2207","WN",32
"2208","WN",34
"2209","WN",36
"2210","WN",38
"2211","WN",40
"2212","WN",42
"2213","WN",44
"2214","WN",46
"2215","WN",48
"2216","WN",50
"2217","WN",52
"2218","WN",54
"2219","WN",56
"2220","WN",60
"2221","WN",62
"2222","WN",64
"2223","WN",1027
"2224","WN",2202
"2225","WN",2438
"2226","WN",103
"2227","WN",1114
"2228","WN",1526
"2229","WN",3
"2230","WN",41
"2231","WN",11
"2232","WN",19
"2233","WN",27
"2234","WN",33
"2235","WN",37
"2236","WN",47
"2237","WN",55
"2238","WN",513
"2239","WN",3679
"2240","WN",3757
"2241","WN",23
"2242","WN",259
"2243","WN",585
"2244","WN",1126
"2245","WN",1749
"2246","WN",973
"2247","WN",2985
"2248","WN",3761
"2249","WN",1561
"2250","WN",698
"2251","WN",1235
"2252","WN",17
"2253","WN",25
"2254","WN",51
"2255","WN",1635
"2256","WN",1647
"2257","WN",609
"2258","WN",816
"2259","WN",1250
"2260","WN",1352
"2261","WN",1757
"2262","WN",217
"2263","WN",315
"2264","WN",809
"2265","WN",1357
"2266","WN",1412
"2267","WN",2011
"2268","WN",2039
"2269","WN",3583
"2270","WN",272
"2271","WN",438
"2272","WN",290
"2273","WN",1075
"2274","WN",1462
"2275","WN",31
"2276","WN",201
"2277","WN",1290
"2278","WN",1365
"2279","WN",1946
"2280","WN",2096
"2281","WN",2126
"2282","WN",245
"2283","WN",522
"2284","WN",793
"2285","WN",1159
"2286","WN",1264
"2287","WN",2242
"2288","WN",2386
"2289","WN",3415
"2290","WN",1148
"2291","WN",1317
"2292","WN",2177
"2293","WN",3065
"2294","WN",29
"2295","WN",45
"2296","WN",570
"2297","WN",1304
"2298","WN",1465
"2299","WN",1931
"2300","WN",679
"2301","WN",3166
"2302","WN",3399
"2303","WN",224
"2304","WN",255
"2305","WN",1670
"2306","WN",2116
"2307","WN",2891
"2308","WN",3056
"2309","WN",3407
"2310","WN",1924
"2311","WN",3942
"2312","WN",39
"2313","WN",880
"2314","WN",1665
"2315","WN",1680
"2316","WN",3404
"2317","WN",283
"2318","WN",1082
"2319","WN",1094
"2320","WN",2361
"2321","WN",1
"2322","WN",9
"2323","WN",21
"2324","WN",35
"2325","WN",43
"2326","WN",53
"2327","WN",2
"2328","WN",4
"2329","WN",6
"2330","WN",8
"2331","WN",10
"2332","WN",12
"2333","WN",16
"2334","WN",18
"2335","WN",20
"2336","WN",24
"2337","WN",26
"2338","WN",28
"2339","WN",30
"2340","WN",32
"2341","WN",34
"2342","WN",36
"2343","WN",38
"2344","WN",40
"2345","WN",42
"2346","WN",44
"2347","WN",46
"2348","WN",48
"2349","WN",50
"2350","WN",52
"2351","WN",54
"2352","WN",56
"2353","WN",60
"2354","WN",62
"2355","WN",64
"2356","WN",1636
"2357","WN",1027
"2358","WN",2202
"2359","WN",2438
"2360","WN",103
"2361","WN",1114
"2362","WN",1526
"2363","WN",3
"2364","WN",41
"2365","WN",5
"2366","WN",11
"2367","WN",19
"2368","WN",27
"2369","WN",33
"2370","WN",37
"2371","WN",47
"2372","WN",55
"2373","WN",1628
"2374","WN",513
"2375","WN",2904
"2376","WN",3679
"2377","WN",3757
"2378","WN",23
"2379","WN",259
"2380","WN",1126
"2381","WN",1749
"2382","WN",3318
"2383","WN",973
"2384","WN",2798
"2385","WN",2985
"2386","WN",3761
"2387","WN",1561
"2388","WN",698
"2389","WN",1235
"2390","WN",7
"2391","WN",25
"2392","WN",51
"2393","WN",1635
"2394","WN",1647
"2395","WN",609
"2396","WN",816
"2397","WN",1250
"2398","WN",1352
"2399","WN",1757
"2400","WN",3927
"2401","WN",217
"2402","WN",621
"2403","WN",809
"2404","WN",1357
"2405","WN",1412
"2406","WN",1741
"2407","WN",2011
"2408","WN",2039
"2409","WN",2351
"2410","WN",3241
"2411","WN",3583
"2412","WN",272
"2413","WN",438
"2414","WN",290
"2415","WN",1075
"2416","WN",1462
"2417","WN",2735
"2418","WN",31
"2419","WN",201
"2420","WN",448
"2421","WN",1365
"2422","WN",1946
"2423","WN",2096
"2424","WN",2126
"2425","WN",245
"2426","WN",522
"2427","WN",793
"2428","WN",1159
"2429","WN",1387
"2430","WN",2386
"2431","WN",2447
"2432","WN",3333
"2433","WN",3415
"2434","WN",1148
"2435","WN",1317
"2436","WN",2177
"2437","WN",3065
"2438","WN",15
"2439","WN",29
"2440","WN",45
"2441","WN",3497
"2442","WN",709
"2443","WN",1304
"2444","WN",1465
"2445","WN",1931
"2446","WN",679
"2447","WN",3166
"2448","WN",3399
"2449","WN",224
"2450","WN",255
"2451","WN",1670
"2452","WN",2116
"2453","WN",2891
"2454","WN",3056
"2455","WN",3407
"2456","WN",1924
"2457","WN",3942
"2458","WN",39
"2459","WN",880
"2460","WN",1665
"2461","WN",1680
"2462","WN",3404
"2463","WN",283
"2464","WN",1082
"2465","WN",1094
"2466","WN",2361
"2467","WN",1
"2468","WN",9
"2469","WN",21
"2470","WN",35
"2471","WN",43
"2472","WN",53
"2473","WN",2
"2474","WN",4
"2475","WN",6
"2476","WN",8
"2477","WN",10
"2478","WN",12
"2479","WN",16
"2480","WN",18
"2481","WN",20
"2482","WN",24
"2483","WN",26
"2484","WN",28
"2485","WN",30
"2486","WN",32
"2487","WN",34
"2488","WN",36
"2489","WN",38
"2490","WN",40
"2491","WN",42
"2492","WN",44
"2493","WN",46
"2494","WN",48
"2495","WN",50
"2496","WN",52
"2497","WN",54
"2498","WN",56
"2499","WN",60
"2500","WN",62
"2501","WN",64
"2502","WN",1636
"2503","WN",1027
"2504","WN",2202
"2505","WN",2438
"2506","WN",103
"2507","WN",1114
"2508","WN",1526
"2509","WN",3
"2510","WN",41
"2511","WN",5
"2512","WN",11
"2513","WN",19
"2514","WN",27
"2515","WN",33
"2516","WN",37
"2517","WN",47
"2518","WN",55
"2519","WN",1628
"2520","WN",513
"2521","WN",2904
"2522","WN",3679
"2523","WN",3757
"2524","WN",23
"2525","WN",259
"2526","WN",1126
"2527","WN",1749
"2528","WN",3318
"2529","WN",973
"2530","WN",2798
"2531","WN",2985
"2532","WN",3761
"2533","WN",1561
"2534","WN",698
"2535","WN",1235
"2536","WN",7
"2537","WN",25
"2538","WN",51
"2539","WN",1635
"2540","WN",1647
"2541","WN",609
"2542","WN",816
"2543","WN",1250
"2544","WN",1352
"2545","WN",1757
"2546","WN",3927
"2547","WN",217
"2548","WN",621
"2549","WN",809
"2550","WN",1357
"2551","WN",1412
"2552","WN",1741
"2553","WN",2011
"2554","WN",2039
"2555","WN",2351
"2556","WN",3241
"2557","WN",3583
"2558","WN",272
"2559","WN",438
"2560","WN",290
"2561","WN",1075
"2562","WN",1462
"2563","WN",2735
"2564","WN",31
"2565","WN",201
"2566","WN",448
"2567","WN",1365
"2568","WN",1946
"2569","WN",2096
"2570","WN",2126
"2571","WN",245
"2572","WN",522
"2573","WN",793
"2574","WN",1159
"2575","WN",1387
"2576","WN",2386
"2577","WN",2447
"2578","WN",3333
"2579","WN",3415
"2580","WN",1148
"2581","WN",1317
"2582","WN",2177
"2583","WN",3065
"2584","WN",15
"2585","WN",29
"2586","WN",45
"2587","WN",3497
"2588","WN",709
"2589","WN",1304
"2590","WN",1465
"2591","WN",1931
"2592","WN",679
"2593","WN",3166
"2594","WN",3399
"2595","WN",224
"2596","WN",255
"2597","WN",1670
"2598","WN",2116
"2599","WN",2891
"2600","WN",3056
"2601","WN",3407
"2602","WN",1924
"2603","WN",3942
"2604","WN",39
"2605","WN",880
"2606","WN",1665
"2607","WN",1680
"2608","WN",3404
"2609","WN",283
"2610","WN",1082
"2611","WN",1094
"2612","WN",2361
"2613","WN",1
"2614","WN",9
"2615","WN",21
"2616","WN",35
"2617","WN",43
"2618","WN",53
"2619","WN",2
"2620","WN",4
"2621","WN",6
"2622","WN",8
"2623","WN",10
"2624","WN",12
"2625","WN",16
"2626","WN",18
"2627","WN",20
"2628","WN",24
"2629","WN",26
"2630","WN",28
"2631","WN",30
"2632","WN",32
"2633","WN",34
"2634","WN",36
"2635","WN",38
"2636","WN",40
"2637","WN",42
"2638","WN",44
"2639","WN",46
"2640","WN",48
"2641","WN",50
"2642","WN",52
"2643","WN",54
"2644","WN",56
"2645","WN",60
"2646","WN",62
"2647","WN",64
"2648","WN",1636
"2649","WN",1027
"2650","WN",2202
"2651","WN",2438
"2652","WN",103
"2653","WN",1114
"2654","WN",1526
"2655","WN",3
"2656","WN",41
"2657","WN",5
"2658","WN",11
"2659","WN",19
"2660","WN",27
"2661","WN",33
"2662","WN",37
"2663","WN",47
"2664","WN",55
"2665","WN",1628
"2666","WN",513
"2667","WN",2904
"2668","WN",3679
"2669","WN",3757
"2670","WN",23
"2671","WN",259
"2672","WN",1126
"2673","WN",1749
"2674","WN",3318
"2675","WN",973
"2676","WN",2798
"2677","WN",2985
"2678","WN",3761
"2679","WN",1561
"2680","WN",698
"2681","WN",1235
"2682","WN",7
"2683","WN",25
"2684","WN",51
"2685","WN",1635
"2686","WN",1647
"2687","WN",609
"2688","WN",816
"2689","WN",1250
"2690","WN",1352
"2691","WN",1757
"2692","WN",3927
"2693","WN",217
"2694","WN",621
"2695","WN",809
"2696","WN",1357
"2697","WN",1412
"2698","WN",1741
"2699","WN",2011
"2700","WN",2039
"2701","WN",2351
"2702","WN",3241
"2703","WN",3583
"2704","WN",272
"2705","WN",438
"2706","WN",290
"2707","WN",1075
"2708","WN",1462
"2709","WN",2735
"2710","WN",31
"2711","WN",201
"2712","WN",448
"2713","WN",1365
"2714","WN",1946
"2715","WN",2096
"2716","WN",2126
"2717","WN",245
"2718","WN",522
"2719","WN",793
"2720","WN",1159
"2721","WN",1387
"2722","WN",2386
"2723","WN",2447
"2724","WN",3333
"2725","WN",3415
"2726","WN",1148
"2727","WN",1317
"2728","WN",2177
"2729","WN",3065
"2730","WN",15
"2731","WN",29
"2732","WN",45
"2733","WN",3497
"2734","WN",709
"2735","WN",1304
"2736","WN",1465
"2737","WN",1931
"2738","WN",679
"2739","WN",3166
"2740","WN",3399
"2741","WN",224
"2742","WN",255
"2743","WN",1670
"2744","WN",2116
"2745","WN",2891
"2746","WN",3056
"2747","WN",3407
"2748","WN",1924
"2749","WN",3942
"2750","WN",39
"2751","WN",880
"2752","WN",1665
"2753","WN",1680
"2754","WN",3404
"2755","WN",283
"2756","WN",1082
"2757","WN",1094
"2758","WN",2361
"2759","WN",1
"2760","WN",9
"2761","WN",21
"2762","WN",35
"2763","WN",43
"2764","WN",53
"2765","WN",2
"2766","WN",4
"2767","WN",6
"2768","WN",8
"2769","WN",10
"2770","WN",12
"2771","WN",16
"2772","WN",18
"2773","WN",20
"2774","WN",24
"2775","WN",26
"2776","WN",28
"2777","WN",30
"2778","WN",32
"2779","WN",34
"2780","WN",36
"2781","WN",38
"2782","WN",40
"2783","WN",42
"2784","WN",44
"2785","WN",46
"2786","WN",48
"2787","WN",50
"2788","WN",52
"2789","WN",54
"2790","WN",56
"2791","WN",60
"2792","WN",62
"2793","WN",64
"2794","WN",1636
"2795","WN",1027
"2796","WN",2202
"2797","WN",2438
"2798","WN",103
"2799","WN",1114
"2800","WN",1526
"2801","WN",3
"2802","WN",41
"2803","WN",5
"2804","WN",11
"2805","WN",19
"2806","WN",27
"2807","WN",33
"2808","WN",37
"2809","WN",47
"2810","WN",55
"2811","WN",1628
"2812","WN",513
"2813","WN",2904
"2814","WN",3679
"2815","WN",3757
"2816","WN",23
"2817","WN",259
"2818","WN",1126
"2819","WN",1749
"2820","WN",3318
"2821","WN",973
"2822","WN",2798
"2823","WN",2985
"2824","WN",3761
"2825","WN",1561
"2826","WN",698
"2827","WN",1235
"2828","WN",7
"2829","WN",25
"2830","WN",51
"2831","WN",1635
"2832","WN",1647
"2833","WN",609
"2834","WN",816
"2835","WN",1250
"2836","WN",1352
"2837","WN",1757
"2838","WN",3927
"2839","WN",217
"2840","WN",621
"2841","WN",809
"2842","WN",1357
"2843","WN",1412
"2844","WN",1741
"2845","WN",2011
"2846","WN",2039
"2847","WN",2351
"2848","WN",3241
"2849","WN",3583
"2850","WN",272
"2851","WN",438
"2852","WN",290
"2853","WN",1075
"2854","WN",1462
"2855","WN",2735
"2856","WN",31
"2857","WN",201
"2858","WN",448
"2859","WN",1365
"2860","WN",1946
"2861","WN",2096
"2862","WN",2126
"2863","WN",245
"2864","WN",522
"2865","WN",793
"2866","WN",1159
"2867","WN",1387
"2868","WN",2386
"2869","WN",2447
"2870","WN",3333
"2871","WN",3415
"2872","WN",1148
"2873","WN",1317
"2874","WN",2177
"2875","WN",3065
"2876","WN",15
"2877","WN",29
"2878","WN",45
"2879","WN",3497
"2880","WN",709
"2881","WN",1304
